набережная Говорухина;наб. Говорухина;naberezhnaya Govoruxina;;;
улица Адмирала Угрюмова;ул. Адмирала Угрюмова;ulicza Admirala Ugryumova;;;
улица Академика Чумакова;ул. Академика Чумакова;ulicza Akademika Chumakova;;;
Саларьевская улица;Саларьевская ул.;Salar'evskaya ulicza;;;
Светлая улица;Светлая ул.;Svetlaya ulicza;;;
улица Междуречье;ул. Междуречье;ulicza Mezhdurech`e;;;
Солнечная улица;Солнечная ул.;Solnechnaya ulicza;;;
бульвар Андрея Тарковского;б-р Андрея Тарковского;bul`var Andreya Tarkovskogo;;;
улица Академика Франка;ул. Академика Франка;ulicza Akademika Franka;;;
Квантовая улица;Квантовая ул.;Kvantovaya ulicza;;;
1-я Лазурная улица;1-я Лазурная ул.;Pervaya Lazurnaya ulicza;;;
2-я Лазурная улица;2-я Лазурная ул.;Vtoraya Lazurnaya ulicza;;;
3-я Лазурная улица;3-я Лазурная ул.;Tret`ya Lazurnaya ulicza;;;
1-я Изумрудная улица;1-я Изумрудная ул.;Pervaya Izumrudnaya ulicza;;;
2-я Изумрудная улица;2-я Изумрудная ул.;Vtoraya Izumrudnaya ulicza;;;
улица Лаптева;ул. Лаптева;ulicza Lapteva;;;
улица Москвитина;ул. Москвитина;ulicza Moskvitina;;;
улица Хабарова;ул. Хабарова;ulicza Xabarova;;;
улица Атласова;ул. Атласова;ulicza Atlasova;;;
1-й Зимёнковский переулок;1-й Зимёнковский пер.;Pervy'j Zimyonkovskij pereulok;;;
2-й Зимёнковский переулок;2-й Зимёнковский пер.;Vtoroj Zimyonkovskij pereulok;;;
3-й Зимёнковский переулок;3-й Зимёнковский пер.;Tretij Zimyonkovskij pereulok;;;
4-й Зимёнковский переулок;4-й Зимёнковский пер.;Chetvyorty'j Zimyonkovskij pereulok;;;
улица Харлампиева;ул. Харлампиева;ulicza Xarlampieva;;;
Северный тупик;Северный туп.;Severnyj tupik;;;
улица Столбовские Дачи;ул. Столбовские Дачи;ulicza Stolbovskie Dachi;;;
проспект Генерала Дорохова;пр-кт Генерала Дорохова;prospekt Generala Doroxova;;;
Кузбасская площадь;Кузбасская пл.;Kuzbasskaya ploshchad';;;
улица Павла Фитина;ул. Павла Фитина;ulicza Pavla Fitina;;;
улица Академика Валиева;ул. Академика Валиева;ulicza Akademika Valieva;;;
улица Академика Харитона;ул. Академика Харитона;ulicza Akademika Haritona;;;
улица Горка;ул. Горка;ulicza Gorka;;;
улица Картмазовские Пруды;ул. Картмазовские Пруды;ulicza Kartmazovskie Prudy`;;;
1-й Радиальный проезд;1-й Радиальный пр.;1-j Radial`ny`j proezd;;;
2-й Радиальный проезд;2-й Радиальный пр.;2-j Radial`ny`j proezd;;;
2-й Павловский проезд;2-й Павловский пр.;2-j Pavlovskij proezd;;;
улица 1-й км Объездной Дороги;ул. 1-й км Объездной Дороги;ulicza 1-j km Ob``ezdnoj Dorogi;;;
2-я Боровская улица;2-я Боровская ул.;2-ya Borovskaya ulicza;;;
4-я Сосновая улица;4-я Сосновая ул.;4-ya Sosnovaya ulicza;;;
улица Некрасова;ул. Некрасова;ulicza Nekrasova;;;
улица Павленко;ул. Павленко;ulicza Pavlenko;;;
проезд Вишневского;пр-д Вишневского;proezd Vishnevskogo;;;
Музыкальный проезд;Музыкальный пр-д;Muzy`kal`ny`j proezd;;;
проспект Магеллана;пр-кт Магеллана;prospekt Magellana;;;
улица Гарсиа Лорки;ул. Гарсиа Лорки;ulicza Garsia Lorki;;;
улица Пикассо;ул. Пикассо;ulicza Pikasso;;;
улица Сальвадора Дали;ул. Сальвадора Дали;ulicza Sal`vadora Dali;;;
улица Гауди;ул. Гауди;ulicza Gaudi;;;
Севильский бульвар;Севильский б-р;Sevil`skij bul`var;;;
Новомихайловское шоссе;Новомихайловское ш.;Novomixajlovskoe shosse;;;
улица Василия Ощепкова;ул. Василия Ощепкова;ulicza Vasiliya Oshhepkova;;;
Кронбургская улица;Кронбургская ул.;Kronburgskaya ulicza;;;
Грибоедовская площадь;Грибоедовская пл.;Griboedovskaya ploshhad`;;;
улица Маршала Батицкого;ул. Маршала Батицкого;ulicza Marshala Baticzkogo;;;
набережная Иосифа Кобзона;наб. Иосифа Кобзона;naberezhnaya Iosifa Kobzona;;;
улица Академика Семенихина;ул. Академика Семенихина;ulicza Akademika Semenixina;;;
Еринское шоссе;Еринское ш.;Erinskoe shosse;;;
Алхимовская улица;Алхимовская ул.;Alximovskaya ulicza;;;
улица Уточкина;ул. Уточкина;ulicza Utochkina;;;
улица Шаврова;ул. Шаврова;ulicza Shavrova;;;
Баскаковская улица;Баскаковская ул.;Baskakovskaya ulicza;;;
Гореловская улица;Гореловская ул.;Gorelovskaya ulicza;;;
улица Руденко;ул. Руденко;ulicza Rudenko;;;
улица Красовского;ул. Красовского;ulicza Krasovskogo;;;
улица Логинова;ул. Логинова;ulicza Loginova;;;
улица Русский Парнас;ул. Русский Парнас;ulicza Russkij Parnas;;;
Апраксинский переулок;Апраксинский пер.;Apraksinskij pereulok;;;
улица Дорский Ручей;ул. Дорский Ручей;ulicza Dorskij Ruchej;;;
улица Нечаевская;ул. Нечаевская;ulicza Nechaevskaya;;;
Любучанский переулок;Любучанский пер.;Lyubuchanskij pereulok;;;
улица Молодцевская;ул. Молодцевская;ulicza Molodcevskaya;;;
улица Любучанская;ул. Любучанская;ulicza Lyubuchanskaya;;;
улица Межпрудная;ул. Межпрудная;ulicza Mezhprudnaya;;;
улица Сырово Поле;ул. Сырово Поле;ulicza Sy`rovo Pole;;;
улица Яворки;ул. Яворки;ulicza Yavorki;;;
улица Крузенштерна;ул. Крузенштерна;ulicza Kruzenshterna;;;
бульвар Солдатёнкова;б-р Солдатёнкова;bul`var Soldatyonkova;;;
улица Аршинова;ул. Аршинова;ulicza Arshinova;;;
улица Грачёвка;ул. Грачёвка;ulicza Grachyovka;;;
Хибинский переулок;Хибинский пер.;Xibinskij pereulok;;;
Шайдаровская улица;Шайдаровская ул.;Shajdarovskaya ulicza;;;
Сабуровская улица;Сабуровская ул.;Saburovskaya ulicza;;;
улица Бубнова;ул. Бубнова;ulicza Bubnova;;;
улица Академика Ермольевой;ул. Академика Ермольевой;ulicza Akademika Ermol`evoj;;;
улица Екатерининский Привал;ул. Екатерининский Привал;ulicza Ekaterininskij Prival;;;
1-й Самоцветный переулок;1-й Самоцветный пер.;Pervy`j Samoczvetny`j pereulok;;;
2-й Самоцветный переулок;2-й Самоцветный пер.;Vtoroj Samoczvetny`j pereulok;;;
3-й Самоцветный переулок;3-й Самоцветный пер.;Tretij Samoczvetny`j pereulok;;;
4-й Самоцветный переулок;4-й Самоцветный пер.;Chetvyorty`j Samoczvetny`j pereulok;;;
5-й Самоцветный переулок;5-й Самоцветный пер.;Pyaty`j Samoczvetny`j pereulok;;;
6-й Самоцветный переулок;6-й Самоцветный пер.;Shestoj Samoczvetny`j pereulok;;;
7-й Самоцветный переулок;7-й Самоцветный пер.;Sed`moj Samoczvetny`j pereulok;;;
8-й Самоцветный переулок;8-й Самоцветный пер.;Vos`moj Samoczvetny`j pereulok;;;
улица Карасёва;ул. Карасёва;ulicza Karasyova;;;
проспект Куприна;пр-кт Куприна;prospekt Kuprina;;;
площадь Академика Вершиловой;пл. Академика Вершиловой;ploshhad` Akademika Vershilovoj;;;
площадь Валерия Харламова;пл. Валерия Харламова;ploshhad` Valeriya Xarlamova;;;
площадь Крестовниковых;пл. Крестовниковых;ploshhad` Krestovnikovy`x;;;
площадь Мазурина;пл. Мазурина;ploshhad` Mazurina;;;
улица Ротмистрова;ул. Ротмистрова;ulicza Rotmistrova;;;
аллея Архитектора Долганова;ал. Архитектора Долганова;alleya Arxitektora Dolganova;;;
улица Военное Поле;ул. Военное Поле;ulicza Voennoe Pole;;;
улица Игоря Нетто;ул. Игоря Нетто;ulicza Igorya Netto;;;
Домниковский переулок;Домниковский пер.;Domnikovskij pereulok;;;
улица Архитектора Великовского;ул. Архитектора Великовского;ulicza Arxitektora Velikovskogo;;;
Весловский проезд;Весловский пр-д;Veslovskij proezd;;;
